RECITATION324_001	0	女の子がキッキッ嬉しそう。	オンナノコガキッキッウレシソー。
RECITATION324_002	0	ツァツォに旅行した。	ツァツォニリョコーシタ。
RECITATION324_003	0	民衆がテュルリー宮殿に侵入した。	ミンシュウガテュルリーキュウデンニシンニュウシタ。
RECITATION324_004	0	ハイチ共和国でトゥーサンルーヴェルテュールが勝利を収められたのは、実際黄熱病のおかげだった。	ハイチキョーワコクデトゥーサンルーヴェルテュールガショーリヲオサメラレタノワ、ジッサイオーネツビョーノオカゲダッタ。
RECITATION324_005	0	レジャンドルは民衆をテュルリー宮殿に招いた。	レジャンドルワミンシュウヲテュルリーキュウデンニマネータ。
RECITATION324_006	0	助言はできないとデュパンは言った。	ジョゲンワデキナイトデュパンワイッタ。
RECITATION324_007	0	フランス人シェフと日本人シェフは全然違う。	フランスジンシェフトニホンジンシェフワゼンゼンチガウ。
RECITATION324_008	0	中国の外交団にアタッシェとして派遣された。	チュウゴクノガイコーダンニアタッシェトシテハケンサレタ。
RECITATION324_009	0	ファシズム勢力との総力戦に臨む。	ファシズムセーリョクトノソーリョクセンニノゾム。
RECITATION324_010	0	家具商人のフィシェルは、荷車と仔馬を貸してくれた。	カグショーニンノフィシェルワ、ニグルマトコウマヲカシテクレタ。
RECITATION324_011	0	ローカル路線にはファンも多い。	ローカルロセンニワファンモオオイ。
RECITATION324_012	0	フェイントで相手をかわしてからシュートでフィニッシュした。	フェイントデアイテヲカワシテカラシュートデフィニッシュシタ。
RECITATION324_013	0	1877、プフェファーにより浸透現象が発見された。	センハッピャクナナジュウナナ、プフェファーニヨリシントーゲンショーガハッケンサレタ。
RECITATION324_014	0	揺れるフェリーに乗るのは私にとって苦行です。	ユレルフェリーニノルノワワタシニトッテクギョーデス。
RECITATION324_015	0	ホルロ・アラ・ティタルッフォという特別なお料理も出ました。	ホルロアラティタルッフォトユウトクベツナオリョーリモデマシタ。
RECITATION324_016	0	笛の音がなるとウサギのキッドが早速ぴょんと跳ねた。	フエノオトガナルトウサギノキッドガサッソクピョントハネタ。
RECITATION324_017	0	あの旅客は噂のキャフェに行くようです。	アノリョキャクワウワサノキャフェニイクヨーデス。
RECITATION324_018	0	目標は一等賞です。	モクヒョーワイットーショーデス。
RECITATION324_019	0	ウサギのキッドは気分よくピョン、またピョンと飛び続けた。	ウサギノキッドワキブンヨクピョン、マタピョントトビツヅケタ。
RECITATION324_020	0	アフタヌーンティーを楽しみましょう。	アフタヌーンティーヲタノシミマショー。
RECITATION324_021	0	彼女はティピカルなフェミニストです。	カノジョワティピカルナフェミニストデス。
RECITATION324_022	0	助手たちとミッツィは探している書類を見つけられなかった。	ジョシュタチトミッツィワサガシテイルショルイヲミツケラレナカッタ。
RECITATION324_023	0	フィレンツェ、パドヴァ、ヴェネツィアはどれもイタリアの都市です。	フィレンツェ、パドヴァ、ヴェネツィアワドレモイタリアノトシデス。
RECITATION324_024	0	楽譜に次のように書いてあるのが、エーフェリチェです。	ガクフニツギノヨーニカイテアルノガ、エーフェリチェデス。
RECITATION324_025	0	ショペンハウエルとニーチェの哲学書を本棚から取り出した。	ショペンハウエルトニーチェノテツガクショヲホンダナカラトリダシタ。
RECITATION324_026	0	早速召使い全員に知らせましょう。	サッソクメシツカイゼンインニシラセマショー。
RECITATION324_027	0	重い綿入を脱いで、あわせに着替える。	オモイワタイレヲヌイデ、アワセニキガエル。
RECITATION324_028	0	ボストンで、とあるチョプスイ屋へ入って夕飯を食った。	ボストンデ、トアルチョプスイヤエハイッテユウハンヲクッタ。
RECITATION324_029	0	ろくすっぽ休憩をとらず働いた。	ロクスッポキュウケーヲトラズハタライタ。
RECITATION324_030	0	かつて一人で国府に侵入した。	カツテヒトリデコクフニシンニュウシタ。
RECITATION324_031	0	だが、今日お前がここへ御入来になったのは、どんなご用なのかな？	ダガ、キョーオマエガココエゴジュライニナッタノワ、ドンナゴヨーナノカナ？
RECITATION324_032	0	サブフランチャイザーを増やして目指せ百店舗。	サブフランチャイザーヲフヤシテメザセヒャクテンポ。
RECITATION324_033	0	四国でお遍路を行脚しよう。	シコクデオヘンロヲアンギャシヨー。
RECITATION324_034	0	いつもの通りギャンギャン泣き出しました。	イツモノトオリギャンギャンナキダシマシタ。
RECITATION324_035	0	先生は、立ったままニュースを見ていました。	センセーワ、タッタママニュースヲミテイマシタ。
RECITATION324_036	0	私はギョッと目を見開いた。	ワタシワギョットメヲミヒライタ。
RECITATION324_037	0	友達へニューイヤーカードを送ろう。	トモダチエニューイヤーカードヲオクロー。
RECITATION324_038	0	家政婦は休みにおしゃれなアウターウェアに身を包み一人で屋台を楽しみました。	カセーフワヤスミニオシャレナアウターウェアニミヲツツミヒトリデヤタイヲタノシミマシタ。
RECITATION324_039	0	ウォッカのお供には塩漬けのきゅうりがあいます。	ウォッカノオトモニワシオヅケノキュウリガアイマス。
RECITATION324_040	0	山の向こうのミュンヒェンの人たちが攻撃をしかけた。	ヤマノムコーノミュンヒェンノヒトタチガコーゲキヲシカケタ。
RECITATION324_041	0	ボスニア国境からの攻撃により、十一月にヴァリェヴォが占領された。	ボスニアコッキョーカラノコーゲキニヨリ、ジュウイチガツニヴァリェヴォガセンリョーサレタ。
RECITATION324_042	0	シルヴィウスはデュボアと呼ばれていたフランスのユグノーの家に生まれた。	シルヴィウスワデュボアトヨバレテイタフランスノユグノーノイエニウマレタ。
RECITATION324_043	0	そのほかに私に出来ることはなかったのです、百合枝は涙声になった。	ソノホカニワタシニデキルコトワナカッタノデス、ユリエワナミダゴエニナッタ。
RECITATION324_044	0	ガル博士百体近く。	ガルハカセヒャクタイチカク。
RECITATION324_045	0	日本政府からの百兆円を超える予算要求。	ニホンセーフカラノヒャクチョーエンヲコエルヨサンヨーキュウ。
RECITATION324_046	0	写経の美しさに私は仰天してしまった。	シャキョーノウツクシサニワタシワギョーテンシテシマッタ。
RECITATION324_047	0	ソプラノ歌手ポリランダチョは歌劇アイーダの特別名歌手と評判です。	ソプラノカシュポリランダチョワカゲキアイーダノトクベツメーカシュトヒョーバンデス。
RECITATION324_048	0	貴方には最初百ポンド渡します。	アナタニワサイショヒャクポンドワタシマス。
RECITATION324_049	0	社長からの指示です。	シャチョーカラノシジデス。
RECITATION324_050	0	どうも気まぐれというものは多少メフィスティックなものであるらしい。	ドーモキマグレトユウモノワタショーメフィスティックナモノデアルラシイ。
RECITATION324_051	0	蛙がピョコピョコ飛び回っています。	カエルガピョコピョコトビマワッテイマス。
RECITATION324_052	0	魔境に足を踏み入れる。	マキョーニアシヲフミイレル。
RECITATION324_053	0	ヴァンダーヴォットタイム中は、いわゆるパーティーのようで晴れやかです。	ヴァンダーヴォットタイムチュウワ、イワユルパーティーノヨーデハレヤカデス。
RECITATION324_054	0	スピリッツとは蒸留酒の事です。	スピリッツトワジョーリュウシュノコトデス。
RECITATION324_055	0	ヌルシアのベネディクトゥスはアポロン神殿を壊し、ベネディクト会の修道院を建てた。	ヌルシアノベネディクトゥスワアポロンシンデンヲコワシ、ベネディクトカイノシュウドーインヲタテタ。
RECITATION324_056	0	ちょうどそのとき、デストゥパーゴがコップをもって立ちあがりました。	チョードソノトキ、デストゥパーゴガコップヲモッテタチアガリマシタ。
RECITATION324_057	0	パフィーのグッズが残らず部屋に落ち着いた。	パフィーノグッズガノコラズヘヤニオチツイタ。
RECITATION324_058	0	エピファーノフは財布を無くした。	エピファーノフワサイフヲナクシタ。
RECITATION324_059	0	ポピュラーなソフトを使いセキュアな状態を復旧する。	ポピュラーナソフトヲツカイセキュアナジョータイヲフッキュウスル。
RECITATION324_060	0	チョコの在庫あったかな？	チョコノザイコアッタカナ？
RECITATION324_061	0	おめえ、この仕込みにゃあ、どのくれえ時間かかるか知ってっか。	オメエ、コノシコミニャア、ドノクレエジカンカカルカシッテッカ。
RECITATION324_062	0	それに、このほうが体のためにゃずっといいんだからね。	ソレニ、コノホーガカラダノタメニャズットイインダカラネ。
RECITATION324_063	0	夏休みに、トラアヴェミュンへ旅行した。	ナツヤスミニ、トラアヴェミュンエリョコーシタ。
RECITATION324_064	0	ここで一緒にウェイクフィールドの叔母を待った。	ココデイッショニウェイクフィールドノオバヲマッタ。
RECITATION324_065	0	八つになるウォルターと一緒に出た兄弟がいたが、ウォルターだけ発見された。	ヤッツニナルウォルタートイッショニデタキョーダイガイタガ、ウォルターダケハッケンサレタ。
RECITATION324_066	0	最初のジョブはウォーリアがいいと思います。	サイショノジョブワウォーリアガイイトオモイマス。
RECITATION324_067	0	およそ六百メートル先を右折です。	オヨソロッピャクメートルサキヲウセツデス。
RECITATION324_068	0	新店オープンのレセプションに沢山のお客さんを招待した。	シンテンオープンノレセプションニタクサンノオキャクサンヲショータイシタ。
RECITATION324_069	0	脚本作者ピエール・オービュルナンの給仕クレマンが、主人の書斎の戸を大切そうに開いた。	キャクホンサクシャピエールオービュルナンノキュウジクレマンガ、シュジンノショサイノトヲタイセツソーニヒライタ。
RECITATION324_070	0	われわれは、天主教徒か長老教会派のもので、天主教徒が多数を占めている。	ワレワレワ、テンシュキョートカチョーローキョーカイハノモノデ、テンシュキョートガタスウヲシメテイル。
RECITATION324_071	0	結局のところお互い五十歩百歩だ。	ケッキョクノトコロオタガイゴジッポヒャッポダ。
RECITATION324_072	0	突拍子もない話だが、決して嘘ではない。	トッピョーシモナイハナシダガ、ケッシテウソデワナイ。
RECITATION324_073	0	ネットで懸案の解決を目指す。	ネットデケンアンノカイケツヲメザス。
RECITATION324_074	0	切れ味鋭いペティナイフは使い勝手が良い。	キレアジスルドイペティナイフワツカイガッテガヨイ。
RECITATION324_075	0	指をくわえてぴゅーと一声口笛を吹いた。	ユビヲクワエテピュートヒトコエクチブエヲフイタ。
RECITATION324_076	0	クレンペ教頭は無骨な男だが、自分の学問の秘密には深く浸っていた。	クレンペキョートーワブコツナオトコダガ、ジブンノガクモンノヒミツニワフカクヒタッテイタ。
RECITATION324_077	0	尻尾ふりたて、ひげくいそらす。	シッポフリタテ、ヒゲクイソラス。
RECITATION324_078	0	すべての獲物を望みどおりに狙う技術がある。	スベテノエモノヲノゾミドオリニネラウギジュツガアル。
RECITATION324_079	0	タコのグニャグニャした感触が嫌だ。	タコノグニャグニャシタカンショクガイヤダ。
RECITATION324_080	0	私たちは、抽象的意識的自己を否定することで、本当の自己とは身心一如だということを知る。	ワタシタチワ、チュウショーテキイシキテキジコヲヒテースルコトデ、ホントーノジコトワシンジンイチニョダトユウコトヲシル。
RECITATION324_081	0	鹿島明神が釘で刺し貫いて、魚が動かないようにしている。	カシマミョージンガクギデサシツラヌイテ、サカナガウゴカナイヨーニシテイル。
RECITATION324_082	0	私は手始めに、同業者から話を聞く努力をした。	ワタシワテハジメニ、ドーギョーシャカラハナシヲキクドリョクヲシタ。
RECITATION324_083	0	とてもうれしそうにぴょんぴょん跳ねて出ていった。	トテモウレシソーニピョンピョンハネテデテイッタ。
RECITATION324_084	0	二分だけのオルガン演奏で終わってしまった。	ニフンダケノオルガンエンソーデオワッテシマッタ。
RECITATION324_085	0	ニセ教会に騙されるな。	ニセキョーカイニダマサレルナ。
RECITATION324_086	0	およそ百年前には、薬剤として薬屋で売っていた。	オヨソヒャクネンマエニワ、ヤクザイトシテクスリヤデウッテイタ。
RECITATION324_087	0	いっそ脚本家を目指した方がいいかとも考えた。	イッソキャクホンカヲメザシタホーガイイカトモカンガエタ。
RECITATION324_088	0	この書物に誤謬があっても、純一でない何ものにもインフェクトしないでしょう。	コノショモツニゴビュウガアッテモ、ジュンイツデナイナニモノニモインフェクトシナイデショー。
RECITATION324_089	0	仏教はインド由来の宗教です	ブッキョーワインドユライノシュウキョーデス。
RECITATION324_090	0	キャリーバッグは旅行に必須。	キャリーバッグワリョコーニヒッス。
RECITATION324_091	0	本番前はメチャメチャ不安になる。	ホンバンマエワメチャメチャフアンニナル。
RECITATION324_092	0	三角関数においてピュタゴラスの定理は必須です。	サンカクカンスウニオイテピュタゴラスノテーリワヒッスデス。
RECITATION324_093	0	著名なラニョン博士が患者と接していた。	チョメーナラニョンハカセガカンジャトセッシテイタ。
RECITATION324_094	0	おもちゃの刀を持った少年が、お百度石に寄りかかっている。	オモチャノカタナヲモッタショーネンガ、オヒャクドイシニヨリカカッテイル。
RECITATION324_095	0	食料の補給が急務であると伝えられた。	ショクリョーノホキュウガキュウムデアルトツタエラレタ。
RECITATION324_096	0	展示会であの作品のみ不評だった。	テンジカイデアノサクヒンノミフヒョーダッタ。
RECITATION324_097	0	客人をもてなすのは当然です。	キャクジンヲモテナスノワトーゼンデス。
RECITATION324_098	0	旅行客が楽しめるように工夫しましょう。	リョコーキャクガタノシメルヨーニクフウシマショー。
RECITATION324_099	0	こんな冗談のようなニュースはない。	コンナジョーダンノヨーナニュースワナイ。
RECITATION324_100	0	小さい星をたくさん描いた、水飲みグラスはよくある。	チイサイホシヲタクサンエガイタ、ミズノミグラスワヨクアル。
RECITATION324_101	0	柄は、猫の尻尾でもあるように、尖端をぶるぶると震わせながら、動いていく。	エワ、ネコノシッポデモアルヨーニ、センタンヲブルブルトフルワセナガラ、ウゴイテイク。
RECITATION324_102	0	開店当初プリンが一番売れていた。	カイテントーショプリンガイチバンウレテイタ。
RECITATION324_103	0	ロナルドホープ大尉が大将のマンションへ急行しました。	ロナルドホープタイイガタイショーノマンションエキュウコーシマシタ。
RECITATION324_104	0	日刊センティナル紙のヘプバンです。	ニッカンセンティナルシノヘプバンデス。
RECITATION324_105	0	この宝石は、ひとつ百万円以上のお値段です。	コノホーセキワ、ヒトツヒャクマンエンイジョーノオネダンデス。
RECITATION324_106	0	チョウチョと仲良くなるんだから。	チョーチョトナカヨクナルンダカラ。
RECITATION324_107	0	宇宙では、エントロピーは無際限に増大している。	ウチュウデワ、エントロピーワムサイゲンニゾーダイシテイル。
RECITATION324_108	0	川の中流に集落がある。	カワノチュウリュウニシュウラクガアル。
RECITATION324_109	0	是非お話させて頂きたいと思います。	ゼヒオハナシサセテイタダキタイトオモイマス。
RECITATION324_110	0	お隣さんが蒟蒻を持っていらっしゃる。	オトナリサンガコンニャクヲモッテイラッシャル。
RECITATION324_111	0	パーティーは楽しむものです。	パーティーワタノシムモノデス。
RECITATION324_112	0	おてつと大きく書かれた番茶茶碗は、これらの人々の前に置かれた。	オテツトオオキクカカレタバンチャジャワンワ、コレラノヒトビトノマエニオカレタ。
RECITATION324_113	0	私のポケットの中には携帯電話が入っています。	ワタシノポケットノナカニワケータイデンワガハイッテイマス。
RECITATION324_114	0	彼は今度は牧場へ行って、沼地で小悪魔の尻尾一つ見つけました。	カレワコンドワボクジョーエイッテ、ヌマチデコアクマノシッポヒトツミツケマシタ。
RECITATION324_115	0	五行説による占いがあるという情報あり。	ゴギョーセツニヨルウラナイガアルトユウジョーホーアリ。
RECITATION324_116	0	テンプル君、既に真逆だと言った。	テンプルクン、スデニマギャクダトイッタ。
RECITATION324_117	0	世界中の様々なモニュメントを訪ね歩いた。	セカイジュウノサマザマナモニュメントヲタズネアルイタ。
RECITATION324_118	0	アンソニー・ホプキンスは有名な俳優です。	アンソニーホプキンスワユウメーナハイユウデス。
RECITATION324_119	0	彼女は出来るだけぴったりと耳をあてて聴きました。	カノジョワデキルダケピッタリトミミヲアテテキキマシタ。
RECITATION324_120	0	茶一つ参らぬか、まあいいで。	チャヒトツマイラヌカ、マアイイデ。
RECITATION324_121	0	ボヤですんでよかった。	ボヤデスンデヨカッタ。
RECITATION324_122	0	モンタギュ・ゴーシ卿がマンチェスターに来た。	モンタギュゴーシキョーガマンチェスターニキタ。
RECITATION324_123	0	ウィスキーの水割りをガッツリ飲んだ。	ウィスキーノミズワリヲガッツリノンダ。
RECITATION324_124	0	これやお祭りを若いものに見せるにゃ持ってこいだ。	コレヤオマツリヲワカイモノニミセルニャモッテコイダ。
RECITATION324_125	0	私はイメージカラーをピンクに決めた。	ワタシワイメージカラーヲピンクニキメタ。
RECITATION324_126	0	ムニャムニャ、もう食べれません。	ムニャムニャ、モータベレマセン。
RECITATION324_127	0	満洲は雨季以外には雨が少ないと言われているが、わたしが満洲にあるあいだは、大戦中のせいか、ずいぶん雨が多かった。	マンシュウワウキイガイニワアメガスクナイトイワレテイルガ、ワタシガマンシュウニアルアイダワ、タイセンチュウノセーカ、ズイブンアメガオオカッタ。
RECITATION324_128	0	均一居酒屋では一番売れても二人で八千円くらいだ。	キンイツイザカヤデワイチバンウレテモフタリデハッセンエンクライダ。
RECITATION324_129	0	願いをかなえる。	ネガイヲカナエル。
RECITATION324_130	0	最初辛かったけど、花や園芸が好きだったから、失意が癒やされないこともない。	サイショツラカッタケド、ハナヤエンゲーガスキダッタカラ、シツイガイヤサレナイコトモナイ。
RECITATION324_131	0	ペピス爺さんはもう寝るらしい。	ペピスジイサンワモーネルラシイ。
RECITATION324_132	0	直ぐウィルキンソンを呼びに行け。	スグウィルキンソンヲヨビニイケ。
RECITATION324_133	0	お昼前ジャスパーさん宅へ再びお邪魔しました。	オヒルマエジャスパーサンタクエフタタビオジャマシマシタ。
RECITATION324_134	0	その竜の百の頭が恐ろしい。	ソノリュウノヒャクノアタマガオソロシイ。
RECITATION324_135	0	必要なミョウバンの量はプリントに書いてあります。	ヒツヨーナミョーバンノリョーワプリントニカイテアリマス。
RECITATION324_136	0	マリー・ロジェはパヴェサンタンの家を出た。	マリーロジェワパヴェサンタンノイエヲデタ。
RECITATION324_137	0	読み進むにつれ、ますます興味が湧いた。	ヨミススムニツレ、マスマスキョーミガワイタ。
RECITATION324_138	0	笑いかけながら一二歩近寄った。	ワライカケナガライチニホチカヨッタ。
RECITATION324_139	0	地表を緑化して、温暖化を抑止する能力を強くする。	チヒョーヲリョクカシテ、オンダンカヲヨクシスルノーリョクヲツヨクスル。
RECITATION324_140	0	ハサミでプツッと切った切れ端をペットにあげた	ハサミデプツットキッタキレハシヲペットニアゲタ。
RECITATION324_141	0	ホームランを打つ。	ホームランヲウツ。
RECITATION324_142	0	プレゼントをギャロウェイさんに渡してください。	プレゼントヲギャローェイサンニワタシテクダサイ。
RECITATION324_143	0	ケプラーの法則について直接私に聞いてきた。	ケプラーノホーソクニツイテチョクセツワタシニキイテキタ。
RECITATION324_144	0	ウェンディーズはハンバーガー屋さんです。	ウェンディーズワハンバーガーヤサンデス。
RECITATION324_145	0	しかし氷河はアルプスだけにあるものではない。	シカシヒョーガワアルプスダケニアルモノデワナイ。
RECITATION324_146	0	この先百年も抹茶は衰退しない。	コノサキヒャクネンモマッチャワスイタイシナイ。
RECITATION324_147	0	自分を評価するのは会社であって、行き過ぎた自己表現は失脚につながる。	ジブンヲヒョーカスルノワカイシャデアッテ、イキスギタジコヒョーゲンワシッキャクニツナガル。
RECITATION324_148	0	夜に吹く風のヒュウヒュウという音が私を不安にさせる。	ヨルニフクカゼノヒュウヒュウトユウオトガワタシヲフアンニサセル。
RECITATION324_149	0	可愛い華奢な女の子。	カワイイキャシャナオンナノコ。
RECITATION324_150	0	水中の金魚をすくうためのポイ。	スイチュウノキンギョヲスクウタメノポイ。
RECITATION324_151	0	グレンエルギンはウィスキーの蒸留所です。	グレンエルギンワウィスキーノジョーリュウジョデス。
RECITATION324_152	0	一寸法師が、ヒョコヒョコと彼の方へ近づいた。	イッスンボーシガ、ヒョコヒョコトカレノホーエチカヅイタ。
RECITATION324_153	0	連中はリビングでぺちゃくちゃ喋って、警戒していない。	レンチュウワリビングデペチャクチャシャベッテ、ケーカイシテイナイ。
RECITATION324_154	0	平一郎はシャツ一枚になって絹物の布団の中へ潜りこんだ。	ヘーイチローワシャツイチマイニナッテキヌモノノフトンノナカエモグリコンダ。
RECITATION324_155	0	下京区に引っ越す。	シモギョークニヒッコス。
RECITATION324_156	0	彼の言葉に一種不思議な感覚を覚えた。	カレノコトバニイッシュフシギナカンカクヲオボエタ。
RECITATION324_157	0	この事業所には百人以上の人が勤めています。	コノジギョーショニワヒャクニンイジョーノヒトガツトメテイマス。
RECITATION324_158	0	わたしの家ばかりでなく、近所の住居といわず、商店といわず、バラックの家々ではみな草花を植えている。	ワタシノイエバカリデナク、キンジョノジュウキョトイワズ、ショーテントイワズ、バラックノイエイエデワミナクサバナヲウエテイル。
